"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005002123784464","https://ae04.alicdn.com/kf/Hba5e4c58496f4ce684b19cfb3dc49f173.jpg",,"Women Bag For The Belt Waist Bag Ladies Purse Female Shoulder Quality Woman Wallets Bags For Ladies Bolsa Feminina","USD 11.44","USD 7.89","31%","USD","7","USD 0.55","28","90.0%","https://s.click.aliexpress.com/e/_DkH8xth",,,,,,
"1005004109838384","https://ae04.alicdn.com/kf/S6151a1fe2adc4188a6ea27e104ba5d00C.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100005522446.mp4","Fashion Small Canvas Crossbody Bags for Women 2022 Mini Shoulder Phone Purse Girl Student Cotton Cloth Mini Female Handbags Flap","USD 20.88","USD 10.86","48%","USD","7","USD 0.76","46","100.0%","https://s.click.aliexpress.com/e/_DegXt6b",,,,,,
"1005004017574447","https://ae04.alicdn.com/kf/Sf6d0a146475e42da9c29567d52e7572cT.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100066526443.mp4","Men's Canvas Drop Leg Bag Military Motorcycle Multi-purpose Messenger Shoulder Bags Belt Hip Bum Waist Fanny Pack","USD 20.07","USD 14.05","30%","USD","7","USD 0.98","43","95.4%","https://s.click.aliexpress.com/e/_Ddrk3Mr",,,,,,
"1005004988628290","https://ae04.alicdn.com/kf/S277662cef23a4a7d9761015f979457d1m.jpg",,"2022 Classic Nylon Shopping Bag For Ladies Handbag Oxford Cloth Shoulder Tote Foldable Storage Bag Waterproof Tote  Bag","USD 18.83","USD 9.41","50%","USD","7","USD 0.66","133","94.5%","https://s.click.aliexpress.com/e/_DBSSeiJ",,,,,,
"1005004845452306","https://ae04.alicdn.com/kf/Sffc01b12f2054386895fa619db8e9176U.jpg",,"Cute Rabbit Baby Girls Small Crossbody Bags Cartoon Kids Boys Mini Coin Purse Handbags Children's Accessories Small Shoulder Bag","USD 5.78","USD 2.89","50%","USD","8.0","USD 0.23","23","100.0%","https://s.click.aliexpress.com/e/_DBzDecT",,,,,,
"1005002815830987","https://ae04.alicdn.com/kf/H32788c404d7443b19b8b0cbc8350243bW.jpg",,"Hot Mickey Canvas bag female one-shoulder college student class large-capacity hand bag Girls Messenger Shoulder Bag","USD 27.06","USD 13.26","51%","USD","7","USD 0.93","27","100.0%","https://s.click.aliexpress.com/e/_DEEOJLd",,,,,,
"1005003164961659","https://ae04.alicdn.com/kf/Hd3e8cb83f82d46799de4ba33a3ddbf9fo.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/323589747588.mp4","Plaid Women's Waist Bag PU Leather Belt Bags Designer Shoulder Crossbody Chest Bag Female Fashion Fanny Pack Banana Hip Purse","USD 6.09","USD 4.38","28%","USD","7","USD 0.31","150","96.7%","https://s.click.aliexpress.com/e/_DditbR5",,,,,,
"1005003957596659","https://ae04.alicdn.com/kf/S8a3700a991c748bb9a9b06822e912a095.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/348840369511.mp4","Xiuya Japanese School Bag Female Solid PU Leather Shoulder Messenger Bag Women Big Handbag Large Capacity JK Students Satchel","USD 32.98","USD 20.45","38%","USD","9.0","USD 1.84","42","84.3%","https://s.click.aliexpress.com/e/_DciIzUR",,,,,,
"1005004743669807","https://ae04.alicdn.com/kf/S3ee861604a90450b8c55a3c409975f458.jpg",,"2022 Fashion Saturn Canvas Preppy Style Women Message Handbags Gilrs Single Shoulder Crossbody Bags","USD 7.89","USD 6.31","20%","USD","8.0","USD 0.50","32","null%","https://s.click.aliexpress.com/e/_DdL0GgL",,,,,,
"1005003021086336","https://ae04.alicdn.com/kf/H42a9455ce8984baaa7fdcd31de7002f6K.jpg",,"Luxury Leather Crossbody Bags Men Fashion Design Plaid Men Shoulder Bag Business Messenger Bag Mens Handbag Satchels Tote Purse","USD 21.99","USD 11.21","49%","USD","8.0","USD 0.90","396","94.6%","https://s.click.aliexpress.com/e/_DEP5m2R",,,,,,
"1005004924569299","https://ae04.alicdn.com/kf/S327894c1b049488cb8327902f2185b2ao.jpg",,"Women Y2K Crossbody Vintage Shoulder Bags Purse Motorcycles Biker Bags 2022 Black Gray Gothic Halloween Rivets Cool Street Bag","USD 72.60","USD 43.56","40%","USD","8.0","USD 3.48","59","96.0%","https://s.click.aliexpress.com/e/_DBZ37sB",,,,,,
"1005004722042334","https://ae04.alicdn.com/kf/S0b27135ca39c4d3cb17380f9daf6d968u.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100086195683.mp4","Women PU Leather Rivet Studded Shoulder Bag Designer Trend Crossbody Bag New Fashion Exquisite Lady Zipper Messenger Bag","USD 36.49","USD 20.07","45%","USD","11.0","USD 2.21","86","96.7%","https://s.click.aliexpress.com/e/_DdD94Mx",,,,,,
"1005001489114541","https://ae04.alicdn.com/kf/H29493365a5d14fe78f08437e77f524deI.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/300789299866.mp4","Genuine Leather Men's Chest bag Vintage cow leather USB Charging Summer Crossbody Bag Travel Sling Shoulder Bags Crossbody bags","USD 62.96","USD 33.37","47%","USD","7","USD 2.34","33","99.1%","https://s.click.aliexpress.com/e/_Dm1inNt",,,,,,
"1005004561976324","https://ae04.alicdn.com/kf/S5a80b9d42b6843b0b2d57f84fd7ba927x.jpg",,"MY NEIGHBOUR TOTORO Messenger Bag for Women Designer Handbags Female Shoulder Crossbody Canvas Women's Large Tote Bags Cartoon","USD 42.81","USD 18.41","57%","USD","7","USD 1.29","4751","95.7%","https://s.click.aliexpress.com/e/_DF7g8SP",,,,,,
"1005001971792231","https://ae04.alicdn.com/kf/H56dd6ee501ac41a6bfbaa457244e6724N.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/292871284113.mp4","2020 Man Short Travel Canvas Shoulder Bag With Phone Pocket Vintage Small Crossbody Bags For Men To Hiking","USD 24.17","USD 16.92","30%","USD","7","USD 1.18","30","96.9%","https://s.click.aliexpress.com/e/_DdoOvaF",,,,,,
"1005003786459665","https://ae04.alicdn.com/kf/Udbc770cc109c41008c9350e845f287b0t.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/344018228531.mp4","Personalized Oil Painting Greyhound Dog Printing Totes Bags Designers Durable Shopping Travel Sport Bags Women Casual Handbags","USD 8.33","USD 4.50","46%","USD","7","USD 0.32","37","97.5%","https://s.click.aliexpress.com/e/_Dd166ar",,,,,,
"1005004809509065","https://ae04.alicdn.com/kf/Sb833fe8637a7403c8d2080d839de2151E.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100091177035.mp4","2022 New Crossbody Students Women Sport Handbags Teenager Adjustable Shoulder Straps Travel Bags Lock Big Capacity Size Outdoor","USD 39.80","USD 20.30","49%","USD","7","USD 1.42","69","80.0%","https://s.click.aliexpress.com/e/_Dkumkhz",,,,,,
"32812731687","https://ae04.alicdn.com/kf/HTB1CelGRXXXXXXtaXXXq6xXFXXX6.jpg",,"New woman candy color shoulder bag 2021 cowboy bag cute girl Harajuku baby handbag multi-functional Oxford cloth Messenger bag","USD 26.42","USD 13.21","50%","USD","8.0","USD 1.06","112","95.9%","https://s.click.aliexpress.com/e/_DndTQEP",,,,,,
"1005004843871953","https://ae04.alicdn.com/kf/Sfe688da38e26437abcef470607bc10c5f.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100093009713.mp4","Men's Messenger Crossbody Shoulder Bags Men Small Sling Pack For Work Business Waterproof Oxford Packs Satchel Purse","USD 11.95","USD 5.62","53%","USD","7","USD 0.39","231","87.1%","https://s.click.aliexpress.com/e/_DmYTGaX",,,,,,
"1005003912152392","https://ae04.alicdn.com/kf/S0c2edb65742b44bd8f1d606e14eb0ee8N.jpg",,"Luufan Men's Chest Bag Genuine Leather Shoulder Messenger Bag Male Sling Bags Travel Day Pack Tablet Design Crossbody Summer Bag","USD 67.39","USD 30.33","55%","USD","7","USD 2.12","59","99.3%","https://s.click.aliexpress.com/e/_DBgdpx5",,,,,,
"1005001871303087","https://ae04.alicdn.com/kf/H4cbd0630e8eb467db6f9c91e64f7911fh.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/290260752277.mp4","Men's Bag Genuine Leather Men Messenger Bag Vintage Male Handbag Crossbody Shoulder Bags For Men Luxury Handbags Business Pocket","USD 19.80","USD 14.06","29%","USD","8.0","USD 1.12","92","92.5%","https://s.click.aliexpress.com/e/_Dke5jLl",,,,,,
"32761317522","https://ae04.alicdn.com/kf/HTB1oJF4OXXXXXc1aXXXq6xXFXXXi.jpg",,"Annmouler Brand Women Shoulder Bag Cotton Fabric Handbags Adjustable Patchwork Hippie Bag Large Capacity Hobo Gypsy Purse","USD 32.69","USD 19.29","41%","USD","7","USD 1.35","25","0.0%","https://s.click.aliexpress.com/e/_DBjibyB",,,,,,
"32849847287","https://ae04.alicdn.com/kf/HTB1vVtvelfM8KJjSZFrq6xSdXXac.jpg",,"FORUDESIGNS Wholesale Custom Your Name Image Bag for Women Shoulder Bags Stylish Crossbody Bag Student Casual Shoulder Handbag","USD 7.99","USD 7.99","0%","USD","7","USD 0.56","27","86.7%","https://s.click.aliexpress.com/e/_DBZrJ1D",,,,,,
"33020257501","https://ae04.alicdn.com/kf/HTB1xx6zXRGE3KVjSZFhq6AkaFXa7.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/234037487059.mp4","2022 New casual original women handbag genuine leather canvas female portable crossbody bag large capacity fashion shoulder bags","USD 136.66","USD 69.70","49%","USD","7","USD 4.88","20","96.7%","https://s.click.aliexpress.com/e/_DehEyG3",,,,,,
"1005004663095754","https://ae04.alicdn.com/kf/S5b6bba93ce1c4a648610c624952bc50ce.jpg",,"Cute Domo Kun Plush Crossbody Bags for Women Men Kawaii Cartoon Anime Shoulder Messenger Bag Ladies Brown School Sling Bags","USD 15.00","USD 15.00","0%","USD","7","USD 1.05","30","73.3%","https://s.click.aliexpress.com/e/_DdDFf27",,,,,,
"1005003696891943","https://ae04.alicdn.com/kf/S4670bcae0af440a7bee197cb57cfe141y.jpg",,"Xiuya Cute Shoulder Bag Female Brand Designer Crossbody Bags For Women 2021 New Luxury Handbags Japanese Kawaii Womens Pouch","USD 28.09","USD 17.42","38%","USD","9.0","USD 1.57","33","100.0%","https://s.click.aliexpress.com/e/_DdZbRuJ",,,,,,
"1005004285668750","https://ae04.alicdn.com/kf/S7b32843e8fd24101b2579d105c61a6a26.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100028586137.mp4","High Quality Chest Bag USB Multifunction Crossbody Bag for Men Anti-theft Shoulder Messenger Bags Male Waterproof Short Trip Bag","USD 70.95","USD 32.64","54%","USD","7","USD 2.28","46","100.0%","https://s.click.aliexpress.com/e/_DEVTn7z",,,,,,
"1005004293848478","https://ae04.alicdn.com/kf/S70433d6d3c5348958edbdf596c4ea0c1y.jpg",,"Multi-Coloured Neon Rainbow  Jointing Stitching PU Handbag  Metallic Chain Straps Rainbow Color Crossbody Bag","USD 37.99","USD 29.25","23%","USD","7","USD 2.05","80","95.0%","https://s.click.aliexpress.com/e/_Dn3BF2x",,,,,,
"1005003361197990","https://ae04.alicdn.com/kf/S40e869b306244b46ad7d95f88fbee36br.jpg",,"Japanese School Handbag Pu Leather Heart-shaped Jk Uniform Bag Japanese High School Uniform Laptop Bag","USD 12.73","USD 8.15","36%","USD","7","USD 0.57","185","97.1%","https://s.click.aliexpress.com/e/_De6NUKB",,,,,,
"1005002651269872","https://ae04.alicdn.com/kf/Ufc98a362160645dcb0d9d268a40b5d28p.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/310457234140.mp4","Female Nurse Printed Women Shopping Bag Injection Large Capacity Eco Reusable Shoulder Bag Fashion Travel Handbag Custom Pattern","USD 7.74","USD 4.49","42%","USD","7","USD 0.31","79","99.3%","https://s.click.aliexpress.com/e/_DDxPpMJ",,,,,,
"32854203771","https://ae04.alicdn.com/kf/HTB1mmLebf1H3KVjSZFBq6zSMXXam.jpg",,"Bolsos 2015 Faux Suede Fringe Tassel Women Shoulder Bag Messenger Bag Vintage Style Girl Crossbody Bag Mujer Bolso Flecos","USD 11.65","USD 10.83","7%","USD","8.0","USD 0.87","26","100.0%","https://s.click.aliexpress.com/e/_Dm4kIFv",,,,,,
"1005002039457400","https://ae04.alicdn.com/kf/H935b15e35b194c3db4f587bf6a52eb5e4.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/318185553235.mp4","WEIXIER Men Crossbody Bag Shoulder Bags Vintage Men Handbags Large Capacity PU Leather Bag For Man Messenger Bags Tote Bag","USD 41.94","USD 14.68","65%","USD","10.0","USD 1.47","1132","97.4%","https://s.click.aliexpress.com/e/_DmIeRFd",,,,,,
"1005004685585025","https://ae04.alicdn.com/kf/Sa9a04b0dbf124aa1bcbbd4ae791fe7cac.jpg",,"Retro Totes Bags For Women 2022 Trendy Vintage Handbag Female Small Underarm Bag Casual Mini Shoulder Bag Womens Subaxillary Bag","USD 1.89","USD 1.00","47%","USD","7","USD 0.07","25","100.0%","https://s.click.aliexpress.com/e/_DekJyAR",,,,,,
"1005003377125760","https://ae04.alicdn.com/kf/HTB1pbemhkKWBuNjy1zjq6AOypXaG.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100009675426.mp4","YINGPEI Women Bag Top-Handle Casual Tote Fashion Women Messenger Bags Shoulder student Handbag Purse Wallet Leather 2022 New","USD 6.88","USD 4.33","37%","USD","7","USD 0.30","55","100.0%","https://s.click.aliexpress.com/e/_Dkmw7w3",,,,,,
"1005004226631079","https://ae04.alicdn.com/kf/Sa5e0db0174bb407c9f7278174d83af9a8.jpg",,"Women's Bag Middle-aged Bag Mother's Bag Fashion Multi-layer Large Capacity Single Shoulder Bag Mother-in-law Buy Vegetable Bag","USD 12.13","USD 6.43","47%","USD","7","USD 0.45","41","100.0%","https://s.click.aliexpress.com/e/_DmklAQB",,,,,,
"1005004274555075","https://ae04.alicdn.com/kf/S6296dfcd7821402182e0086d57e41f21H.jpg",,"2022 High Quality Women Printed Letters Canvas Shoulder Bags Large Size Multifunctional Travel Totes Khaki Bags Drop Shipping","USD 25.99","USD 18.45","29%","USD","7","USD 1.29","25","98.0%","https://s.click.aliexpress.com/e/_DDdqSvd",,,,,,
"1005003590021111","https://ae04.alicdn.com/kf/Sfea596d2f168414b8df256bfdac58b255.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/340852387444.mp4","Xiuya Girly Shoulder Bag Women 2022 Ribbon Bow Pleated Patent Leather Female Bag Korea Ladies Underarm Pouch With Heart","USD 30.85","USD 19.13","38%","USD","9.0","USD 1.72","32","100.0%","https://s.click.aliexpress.com/e/_DeZobh1",,,,,,
"1005004570519265","https://ae04.alicdn.com/kf/S6b9c766e4e1d43a597a358df037a9777j.jpg",,"Men Luxury Designer Messenger Bag Pouch Bag Shoulder Bag Squre Bag Adjustable shoulder strap Crossbody Portable Bolso hombre","USD 26.60","USD 11.97","55%","USD","9.0","USD 1.08","47","100.0%","https://s.click.aliexpress.com/e/_DFo8qpV",,,,,,
"1005004289218984","https://ae04.alicdn.com/kf/Sbc34be016b364841bf783341fe9bb8c3b.jpg",,"New Casual Female Bag Soft PU Leather Shoulder High-quality Multi-pocket Shoulder Bag Solid Color Ladies Crossbody Bag","USD 9.88","USD 7.11","28%","USD","7","USD 0.50","32","84.0%","https://s.click.aliexpress.com/e/_DBs977l",,,,,,
"1005003559723882","https://ae04.alicdn.com/kf/H8d5981349bb6473498a1ede0926696fbc.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/337248310833.mp4","Vintage Backpack Women  Soft PU Rucksack Large Capacity Travel Backpack Anti-theft School Bag High Quality Leather Knapsack sac","USD 27.00","USD 13.50","50%","USD","9.5","USD 1.28","26","72.0%","https://s.click.aliexpress.com/e/_DcjKSfp",,,,,,
"1005001572615653","https://ae04.alicdn.com/kf/Hfcb972685aae4aba9e889eab2c754f982.jpg",,"Crossbody Bags For Women Casual Denim Bags Fashion Female Shoulder Bag Pack Travel Zipper Handbag Tote Ladies Messenger Bag","USD 4.49","USD 3.68","18%","USD","7","USD 0.26","66","92.3%","https://s.click.aliexpress.com/e/_DeQgqBh",,,,,,
"1005004590026639","https://ae04.alicdn.com/kf/S59c89279545c4dfaab0a70929d9f5583j.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/284132043551.mp4","Men Leather Messenger Bag Male PU Leather Crossbody Travel Bag Leisure Shoulder Bags Crossbody Shoulder Bag Black Handbag XA1C","USD 46.65","USD 21.46","54%","USD","7","USD 1.50","30","90.0%","https://s.click.aliexpress.com/e/_DE6rEbp",,,,,,
"1005002689238294","https://ae04.alicdn.com/kf/H1faab3e16c014d949120804f061669bda.jpg",,"Retro Crossbody Bags for Women Chains Strap Shoulder Bag high quality Designer Handbags famous brands Lady Flap Messenger Bag","USD 17.90","USD 17.90","0%","USD","12.0","USD 2.15","68","92.5%","https://s.click.aliexpress.com/e/_DefRYqf",,,,,,
"1005002745029505","https://ae04.alicdn.com/kf/Ha9e5cfb383ff4b599b66adb5a3f2ea65x.jpg",,"Women Cute Small Bag Japanese Vintage Canvas Bear Shape Girl Student Messenger Bag Funny Shoulder Bag","USD 12.84","USD 8.99","30%","USD","10.5","USD 0.94","22","95.0%","https://s.click.aliexpress.com/e/_DntoQSJ",,,,,,
"1005003498581080","https://ae04.alicdn.com/kf/S772d1284db834c5389dabe556fd484b36.jpg",,"New Men's Bag PU Crossbody Bags for Men Messenger Bag Men New Designer Men's Shoulder Bags Male Handbags Top Handle bag","USD 38.95","USD 13.63","65%","USD","10.0","USD 1.36","103","95.7%","https://s.click.aliexpress.com/e/_DkmtCgb",,,,,,
"1005003662345749","https://ae04.alicdn.com/kf/H90cc700f1faa43e49902fa0f7f53ce540.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/340992679170.mp4","Personalized Helmet Design Women Backpacks Creative Hiphop Shoulder Crossbody Bags Chic Travel Back Packs for Girls Y2K Sac 2022","USD 63.97","USD 31.98","50%","USD","8.0","USD 2.56","36","91.7%","https://s.click.aliexpress.com/e/_DeMIlCX",,,,,,
"1005004013015331","https://ae04.alicdn.com/kf/S46d743af959e4c57aead18cfb167b883v.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/351228578196.mp4","Japanese Preppy Style Handbags High School Students JK Tote Shoulder Bag For Women Backpack School Bags Crossbody Bags Mochilas","USD 25.34","USD 16.98","33%","USD","7","USD 1.19","108","93.8%","https://s.click.aliexpress.com/e/_DFD4Qtd",,,,,,
"4000850009479","https://ae04.alicdn.com/kf/H28f241b7aa114395afdab39b75f45d34D.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/257665598854.mp4","Mihaivina Punk Rivet Skull Men Waist Bag Women Black Fanny Pack Leather Chest Bags Female Shoulder Messenger Bag Bum Bags","USD 24.78","USD 19.33","22%","USD","7","USD 1.35","39","97.5%","https://s.click.aliexpress.com/e/_DEsTX9h",,,,,,
"1005002363967541","https://ae04.alicdn.com/kf/Hcc300aea459d4238b259ffef1344f9d0O.jpg",,"Bag 2021 New Joker Small Round Bag Ladies Messenger Bag Retro Fashion Western Style Portable Round Cake Bag","USD 11.83","USD 8.28","30%","USD","8.0","USD 0.66","67","94.1%","https://s.click.aliexpress.com/e/_DFOn1Kb",,,,,,
