"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003574175680","https://ae04.alicdn.com/kf/H66d39d25232442aab15c0b2c4717905eq.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/337190961200.mp4","2022 Women's Messenger Mommy Shoulder Bag Polyester Fashion Cosmetic Bag Simple and Versatile Handbag Crossbody Bag for Women","USD 14.47","USD 13.02","10%","USD","7","USD 0.91","276","89.7%","https://s.click.aliexpress.com/e/_DCzt4en",,,,,,
"4001162294905","https://ae04.alicdn.com/kf/H7e0a64167e2c4516b51004482a00dbc5w.jpg",,"Women Canvas Handbags High Quality Female Colorful Stripe Messenger Bags Fashion Tote Female Eco Crossbody Bag Totes Bolsas","USD 33.31","USD 16.65","50%","USD","7","USD 1.17","22","98.0%","https://s.click.aliexpress.com/e/_DcylR7N",,,,,,
"1005004511826599","https://ae04.alicdn.com/kf/S0afa22b7a6f84db184fc49d1fee9976eO.jpg",,"Women Shoulder Bag Fashion Solid Color Casual Bucket Bag PU Waterproof Handbag Zipper Messenger Messenger Bags Sac Main Femme","USD 31.09","USD 17.10","45%","USD","8.0","USD 1.37","30","96.0%","https://s.click.aliexpress.com/e/_Dm6N4B1",,,,,,
"1005004270736064","https://ae04.alicdn.com/kf/S2f6e139f1d83495590c0683fe1f14cc1O.jpg",,"Large Capacity Women's Bag Solid Summer New Canvas Shopper Travel Simple Fashion Black Woman Crossbody Shoulder Bags For Women","USD 26.93","USD 14.27","47%","USD","7","USD 1.00","54","92.0%","https://s.click.aliexpress.com/e/_Dn1M8Fh",,,,,,
"1005002206898955","https://ae04.alicdn.com/kf/H848cc55bb68b4b64aaab6ed25d0cca2aN.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/299389430142.mp4","Fashion Box Straw Women Handbags Designer Wicker Woven Shoulder Crossbody Bags Chic Lock Pu Summer Beach Rattan Small Flap 2021","USD 35.77","USD 35.77","0%","USD","7","USD 2.50","23","57.1%","https://s.click.aliexpress.com/e/_DD2Kra3",,,,,,
"1005003637389576","https://ae04.alicdn.com/kf/Ace8ea8ae87d04148807d5f93cb62e641J.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/339293965323.mp4","Hot Sexy Black African Girl Painting Print Designer Handbag Eco Reusable Shopping Bags For Groceries Women Casual Shoulder Tote","USD 8.33","USD 4.50","46%","USD","7","USD 0.32","134","98.9%","https://s.click.aliexpress.com/e/_DDBMXLd",,,,,,
"1005004762963235","https://ae04.alicdn.com/kf/S9e29237dcfc04e7f990f5d1c65f048b6C.jpg",,"2022 Men's Bag Fashion Small Canvas Casual Handbags Male Cross Body Shoulder Messenger Bags for Men Purses and Handbags","USD 8.38","USD 4.19","50%","USD","8.0","USD 0.34","36","100.0%","https://s.click.aliexpress.com/e/_DCnn8An",,,,,,
"1005002281302755","https://ae04.alicdn.com/kf/Hd7fb9ff3b7024e8aab3c90095279e4e2E.jpg",,"2022 Women's Crossbody Bag New Oblique Cross Mobile Phone Bag Fashion Freight Arm Bag PU Leather Multi-functional Shoulder Bag","USD 7.13","USD 4.99","30%","USD","7","USD 0.35","37","97.1%","https://s.click.aliexpress.com/e/_DBREyL1",,,,,,
"1005004476614414","https://ae04.alicdn.com/kf/S4ce836af09a447738d5a5600107d6521i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100059024711.mp4","Women Bag Chest Bag for Girls Casual Crossbody Pack High Quality New Trend Female Messenger Designer Mobile Phone Shoulder Bag","USD 18.76","USD 13.13","30%","USD","7","USD 0.92","81","91.6%","https://s.click.aliexpress.com/e/_DlOEmEB",,,,,,
"1005001880380101","https://ae04.alicdn.com/kf/Ha33961082f004ad8a39699f56f923f9aG.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/316104740737.mp4","Japanese Harajuku Crossbody Bag For Women New Casual Nylon Bag Girls Women's Shoulder Bag Multipockets Messenger Bag Women Bolsa","USD 19.98","USD 15.98","20%","USD","7","USD 1.12","87","94.5%","https://s.click.aliexpress.com/e/_DkMc8kT",,,,,,
