"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004572197234","https://ae04.alicdn.com/kf/Sa01ba23db6b8468ab09354fa6017690bb.jpg",,"Vintage Print Ladies Casual Shoulder Bag Tote Flowers Leaves Fashion Shopping Reusable Handbag Large Capacity Canvas Beach Bags","USD 9.99","USD 4.50","55%","USD","7","USD 0.32","21","95.0%","https://s.click.aliexpress.com/e/_DBKlQJv",,,,,,
"1005004767648345","https://ae04.alicdn.com/kf/S537d6c0b40d841028f93d496f483af79b.jpg",,"Fashion Heart Baby Girls Small Shoulder Bags Kids Coin Purse Accessories Handbags Lovely Children's Mini Square Messenger Bag","USD 7.47","USD 6.05","19%","USD","7","USD 0.42","54","100.0%","https://s.click.aliexpress.com/e/_DeoRvXz",,,,,,
"1005002828219995","https://ae04.alicdn.com/kf/H1f84b67683f5481f9909bb2389ad2758p.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317531285125.mp4","DN Women's Shoulder Bags Small Crossbody Bag for Women New Ladies Vintage Handbag Letter Jacquard Embroidery 2022 Trend Purse","USD 71.74","USD 35.87","50%","USD","12.0","USD 4.30","46","95.3%","https://s.click.aliexpress.com/e/_DmjCigT",,,,,,
"1005003445934766","https://ae04.alicdn.com/kf/H144f1b613b8944d8b8db30de0aec8527G.jpg",,"Children Unicorn Totes Soft Plush Animal Crossbody Bag Cute Handbags Girls Winter Shoulder Purse New Year Party Bags Fashion","USD 3.70","USD 2.26","39%","USD","7","USD 0.16","38","96.7%","https://s.click.aliexpress.com/e/_DmpjRdh",,,,,,
"1005002425907859","https://ae04.alicdn.com/kf/H819cf8c9f56a4287939a14fae5549df9U.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/305259951556.mp4","Cute Cow Mini Shoulder Crossbody Bag for Women 2021 Kawaii Canvas Female Student Small Messenger Korean Fashion Phone Bag Purses","USD 16.39","USD 8.36","49%","USD","7","USD 0.59","29","91.4%","https://s.click.aliexpress.com/e/_DnLLplv",,,,,,
"32812312710","https://ae04.alicdn.com/kf/HTB1m4tnsNSYBuNjSsphq6zGvVXa4.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/262066993697.mp4","Norbinus Men's Oxford Waist Bag Drop Thigh Leg Bag Pouch Belt Hip Bum Purse Motorcycle Rider Crossbody Messenger Shoulder Bags","USD 20.99","USD 11.96","43%","USD","7","USD 0.84","53","94.1%","https://s.click.aliexpress.com/e/_DCrGRon",,,,,,
"1005003654762778","https://ae04.alicdn.com/kf/Hf73ffc2128f245d8946c8d28c7086af66.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/340372078204.mp4","Waterproof PVC Men's Shoulder Bag USB Charging Crossbody Bags for Men Chest Bags Trend Streetwear Boys Messenger Bag 2021 Murse","USD 23.18","USD 16.23","30%","USD","7","USD 1.14","68","91.6%","https://s.click.aliexpress.com/e/_DBuNTR5",,,,,,
"1005001655153703","https://ae04.alicdn.com/kf/Hae1767d78c1f41d1ad62ab10cc7e540bw.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/291292397605.mp4","Summer Small Shoulder Bag Tape Recorder Women's Bags Cute Funny Cartoon Pu Leather Chain Crossbody Bag Female Day Clutches","USD 21.01","USD 10.50","50%","USD","7","USD 0.74","59","86.7%","https://s.click.aliexpress.com/e/_DFYI82R",,,,,,
"1005002363669667","https://ae04.alicdn.com/kf/H46943338336b40de89a4f39ba5a6e665E.jpg",,"Luxury Leather Shoulder Bags for women 2021 Big Capacity Top-handle Totes Crossbody women Bag Large Purses and Handbags bolsa","USD 31.44","USD 24.52","22%","USD","7","USD 1.72","46","93.3%","https://s.click.aliexpress.com/e/_DESVb3N",,,,,,
"1005004296698203","https://ae04.alicdn.com/kf/S059bbf6d35314ef096143072a53d2709g.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100030407124.mp4","Men's Sports Chest Bag New Street Trend Hip Hop Couple Women's Students One Shoulder Mobile Phone Small Backpack Messenger Bag","USD 5.99","USD 4.19","30%","USD","7","USD 0.29","160","92.0%","https://s.click.aliexpress.com/e/_DkpFEAr",,,,,,
"1005001639991107","https://ae04.alicdn.com/kf/H6ab5879bef1d4344980f3927106ba39d7.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/283610688133.mp4","WESTAL Men's Bag Male Leather Party Bag for Man Mens Shoulder Bag Shoulder Bag Genuine Leather Men's Messenger/Crossbody Bags","USD 32.11","USD 14.77","54%","USD","7","USD 1.03","31","100.0%","https://s.click.aliexpress.com/e/_DFcBvFV",,,,,,
"1005003432120778","https://ae04.alicdn.com/kf/H2c776232d7704725acb8f9173d0c275a0.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/332965039253.mp4","HK Multifunction Chest Bag Men Shoulder Bag Fashion Cross Body Backpack Youth Casual Day Pack Bag Trend Sling Bag Travel Bag","USD 58.51","USD 26.91","54%","USD","10.0","USD 2.69","27","100.0%","https://s.click.aliexpress.com/e/_DBxzfUR",,,,,,
"1005003024429338","https://ae04.alicdn.com/kf/Hbb3be035f8a84d6db4dd29192c57c50cC.jpg",,"Handbag for Women Women's Shopping Bag Large Ladies Canvas Shoulder Bags Tote Shopper Eco Reusable Bag Cotton Cloth 2022 Beach","USD 4.04","USD 3.15","22%","USD","7","USD 0.22","576","91.2%","https://s.click.aliexpress.com/e/_DBRvCaJ",,,,,,
"1005004622533976","https://ae04.alicdn.com/kf/Scfbc76d65c5e479e9a4f8e98e36c7420r.jpg",,"Fashion Men Crossbody Bag Casual Large-capacity Envelope Bag Shoulder Messenger Bags Men Solid PU Leather Crossbody Shoulder Bag","USD 33.38","USD 17.36","48%","USD","10.0","USD 1.74","31","80.0%","https://s.click.aliexpress.com/e/_DDU2PP9",,,,,,
"1005005090629811","https://ae04.alicdn.com/kf/S6fc237dec7af41eca25a49330a9bfb8b8.jpg",,"Wednesday Addams and Enid Women Crossbody Bags Nevermore Academy Shoulder Bags for Travel Satchel Purse Phone Holder Book Bag","USD 13.00","USD 7.54","42%","USD","7","USD 0.53","48","null%","https://s.click.aliexpress.com/e/_DEZytFz",,,,,,
"1005004552489542","https://ae04.alicdn.com/kf/S79f15de96967446790f0c4229b22da4dl.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100069198157.mp4","New Sports Wallet Phone Bag For Mobile Shoulder Bag Pouch Case Belt Handbag Purse Coin Wallet Retro Key Holder Small Money Bags","USD 4.58","USD 3.25","29%","USD","7","USD 0.23","51","92.0%","https://s.click.aliexpress.com/e/_DFHiCCF",,,,,,
"1005004143845037","https://ae04.alicdn.com/kf/Sd0285738dded43e0b482c45182d2d980Z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100009919881.mp4","New Multifunction Crossbody Bag for Men Anti-theft Shoulder Messenger Bags Male Waterproof Short Trip Chest Bag Pack","USD 57.12","USD 25.70","55%","USD","7","USD 1.80","41","98.0%","https://s.click.aliexpress.com/e/_Dm0B5jV",,,,,,
"1005004503584636","https://ae04.alicdn.com/kf/S2c244f9040d647be97f7559736511397D.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100062999485.mp4","Fashion Heart Shape Backpack Stripe Pink Girl Nylon Zipper Tote Bags For Women Outdoor Travel Student Book Schoolbag Phone Pack","USD 18.10","USD 18.10","0%","USD","8.0","USD 1.45","30","93.3%","https://s.click.aliexpress.com/e/_DezDYWR",,,,,,
"1005004795904847","https://ae04.alicdn.com/kf/S446e6c54aa7c4694832be0ebd9e87e92B.jpg",,"New Cartoon Children Messenger Bag Cute Cat Children Fashion Coin Purses and Handbags Cute Boy Girl Mini Shoulder Bag","USD 4.58","USD 2.29","50%","USD","8.0","USD 0.18","105","91.6%","https://s.click.aliexpress.com/e/_Ddx4vnV",,,,,,
"1005004349643543","https://ae04.alicdn.com/kf/S6c52ad658b344079b5bbddf9582d49a7o.jpg",,"Men's Chest Bag 2022 Small Fashion Male Crossbody Bags Oxford Cloth Mini Mobile Phone Bag Shoulder Side Pouch for Husband Sports","USD 15.65","USD 7.98","49%","USD","7","USD 0.56","33","95.6%","https://s.click.aliexpress.com/e/_DE4aPyX",,,,,,
"1005003311517815","https://ae04.alicdn.com/kf/S1283073e9f374695920e7e889e99fe3fS.jpg",,"Vintage Bags for Women Soft Leather Female Shoulder Bags Multi-Layer Classic Crossbody Bag Luxury Designer Handbag Purse Shopper","USD 23.99","USD 15.83","34%","USD","8.0","USD 1.27","27","96.7%","https://s.click.aliexpress.com/e/_DmLvkhV",,,,,,
"1005002951449213","https://ae04.alicdn.com/kf/Ha04bb97c3a3f4a4baf4563f0ae0589d7q.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317266829043.mp4","Yogodlns Fashion Canvas Handbag and Purse Female Large Capacity Shoulder Bag Letter Design Crossbody Bag Casual Totes Bag Bolsa","USD 44.53","USD 15.59","65%","USD","7","USD 1.09","295","88.8%","https://s.click.aliexpress.com/e/_DkydhB9",,,,,,
"1005002647181025","https://ae04.alicdn.com/kf/H20b6e39ca3e5478ba9c0e3e9d24ef2d9Y.jpg",,"Handle Bag Women Retro Handbag PU Leather Shoulder Totes Underarm Vintage Top Handle Bag Female Small Subaxillary Bags Clutch","USD 6.65","USD 4.65","30%","USD","7","USD 0.33","226","82.7%","https://s.click.aliexpress.com/e/_Dm6Ae7Z",,,,,,
"1005003324352716","https://ae04.alicdn.com/kf/S3e702c7760ac4d9ab64e7817eb6da516a.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/328754783719.mp4","Green Unique Shoulder Bags Women's Big Design Shopper Tote Bags Large Capacity Hobos Bag Lady Soft Leather Messenger Handbag Sac","USD 33.96","USD 20.04","41%","USD","8.0","USD 1.60","114","91.9%","https://s.click.aliexpress.com/e/_DecePij",,,,,,
"1005004412150417","https://ae04.alicdn.com/kf/S9202a64931fc4a5899197e3d5d0182a3l.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100050941281.mp4","Young Women Large Capacity Of The Single Shoulder Bag Pack Waterproof Pure Color Messenger Bag Of Inclined Students Pack","USD 33.60","USD 11.76","65%","USD","7","USD 0.82","180","91.9%","https://s.click.aliexpress.com/e/_DCnM3F5",,,,,,
"1005001666128036","https://ae04.alicdn.com/kf/Haf010f327a5e4e8bbbf72026f2da3dacO.jpg",,"New Men's Shoulder Messenger Bag Casual Multi-function Large Capacity Simple Handbag High Quality Men's Shoulder Bag","USD 8.53","USD 4.95","42%","USD","7","USD 0.35","23","100.0%","https://s.click.aliexpress.com/e/_DcuTLj9",,,,,,
"4000296987078","https://ae04.alicdn.com/kf/S458afb16288647cc84d7f8025be0434dS.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/314264082595.mp4","Men Genuine Leather 7'' Mini Cross body Shoulder Messenger Tote Bags Male Cowhide Fanny Waist Pack Belt Top Handle Bag Handbag","USD 33.30","USD 21.31","36%","USD","7","USD 1.49","51","95.8%","https://s.click.aliexpress.com/e/_DmTqAjD",,,,,,
"1005003631332957","https://ae04.alicdn.com/kf/H0a1950b2ac814f969f52b27f2eb07280X.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100092241780.mp4","Men's Bag Casual Fashion Shoulder Messenger Bags Solid Black Leather Zipper Mini Square Bag Male Travel Handbag Cluth Pack Trend","USD 16.35","USD 8.18","50%","USD","7","USD 0.57","34","100.0%","https://s.click.aliexpress.com/e/_DnolFbN",,,,,,
"1005004133682510","https://ae04.alicdn.com/kf/Sac7a280069d74579ae528d0aebad71a1T.jpg",,"2022 New Chains Rivet Women Handbags Small White Black Pink Yellow Blue Pvc Hasp Handbags Summer Soft Shoulder Bags Cross Body","USD 25.84","USD 11.63","55%","USD","7","USD 0.81","88","85.6%","https://s.click.aliexpress.com/e/_DlXyXph",,,,,,
"1005004867214966","https://ae04.alicdn.com/kf/Sac470caf944340e4a8a93836271cb3776.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100094529565.mp4","Vintage Ladies Crossbody Bags Lingge Embroidery Small Messenger Bag for Women Trend Camera Female Shoulder Bag for Women","USD 4.52","USD 2.35","48%","USD","8.0","USD 0.19","306","89.7%","https://s.click.aliexpress.com/e/_DENY4Zl",,,,,,
"1005004127160785","https://ae04.alicdn.com/kf/S8d803a2f8ac94b58b08bc71b7e9b213bF.jpg",,"Small Shoulder Bags Nylon Women Mobile Phone Bags Mini Female Messenger Purse Lady Wallet Purse Crossbody Messenger Mobile Bag","USD 4.32","USD 2.16","50%","USD","7","USD 0.15","46","95.6%","https://s.click.aliexpress.com/e/_DBk6jfN",,,,,,
"1005004792069391","https://ae04.alicdn.com/kf/S91476090600b45ea9b14a79096afe301f.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100090273237.mp4","Kid Embroidery Unicorn Plush Crossbody Purses And Handbags Little Girls Rainbow Fluffy Purse Cute Cartoon Furry Shoulder Bag","USD 8.31","USD 4.74","43%","USD","7","USD 0.33","348","95.9%","https://s.click.aliexpress.com/e/_DdYbPA3",,,,,,
"1005003323686074","https://ae04.alicdn.com/kf/Hc798a77dc23d414bbd2daa289fc19fccd.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/328253710393.mp4","Unisex Nylon Mini Handbags Purses and Handbag Waterproof Shoulder Lady's Crossbody Messenger Bags Casual Women's Handbag","USD 6.15","USD 3.69","40%","USD","7","USD 0.26","159","91.0%","https://s.click.aliexpress.com/e/_DBjt3ej",,,,,,
"4001252473461","https://ae04.alicdn.com/kf/S5293860321804a84a7ac430adadff59dy.jpg",,"Large Women Shoulder Shopper Bag Ladies Canvas Tote Shopping Bags Corduroy Female Handbag Crossbody Book Bags for Girl Student","USD 17.24","USD 7.93","54%","USD","7","USD 0.56","311","90.0%","https://s.click.aliexpress.com/e/_DDO9RSF",,,,,,
"1005002697065851","https://ae04.alicdn.com/kf/H65ac30f8fb2e43d59fc2f4471aafce008.jpg",,"Fashion zipper high quality Solid color soft leather double side tassel bag portable women's bag single shoulder cross arm bag","USD 40.64","USD 21.54","47%","USD","7","USD 1.51","38","100.0%","https://s.click.aliexpress.com/e/_DnqyfW7",,,,,,
"1005003495730598","https://ae04.alicdn.com/kf/H443141a364424ed993394d80aefc2bd7r.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/345763118430.mp4","2022 Women's Genuine Leather HandBags Tassel Handbags Set 2 with Lady Clutch Wallets Vintage Shoulder Bag Large Totes And Wallet","USD 38.25","USD 20.27","47%","USD","10.0","USD 2.03","57","99.3%","https://s.click.aliexpress.com/e/_DmxBPxN",,,,,,
"1005001628525291","https://ae04.alicdn.com/kf/H2a13554a8ce84c81a4a39a92d7bd3b5e0.jpg",,"New Luxury Purses And Handbags Women Bags Designer Clutch Bag Fashion Crossbody Bags For Woman Genuine Leather Shoulder Bag Sac","USD 21.98","USD 10.99","50%","USD","7","USD 0.77","118","97.6%","https://s.click.aliexpress.com/e/_DBKDiAJ",,,,,,
"1005004585654312","https://ae04.alicdn.com/kf/S1c8d9f0d858e482e9a71b43d20253930G.jpg",,"The Smith Women Shopping Bag English Rock Band Women Shoulder Bag Harajuku Large Capacity Vintage Shopper Bag Large Shoulder Bag","USD 4.80","USD 3.60","25%","USD","8.0","USD 0.29","56","97.1%","https://s.click.aliexpress.com/e/_DFgHtNv",,,,,,
"4001204201805","https://ae04.alicdn.com/kf/Hfbf5461b81404b19aa79128693905f2b2.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/271151403040.mp4","2021 New High Quality Leather Backpack Women Shoulder Bags Multifunction Travel Backpack School Bags for Girls Bagpack mochila","USD 42.70","USD 21.78","49%","USD","7","USD 1.52","157","98.0%","https://s.click.aliexpress.com/e/_DdfPbfH",,,,,,
"4000534461432","https://ae04.alicdn.com/kf/Sb4011eff4c7d413a9f52add90b650b1fB.jpg",,"Fengdong ultra thin anti theft chest bag small cross body bags mobile phone bag mini messenger bag men shoulder sport bag pack","USD 28.78","USD 12.95","55%","USD","7","USD 0.91","297","97.0%","https://s.click.aliexpress.com/e/_DdcULsP",,,,,,
"1005004670029284","https://ae04.alicdn.com/kf/Sfe81470fc15b462c8e8494a4b41ccf9bk.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100089697844.mp4","Fashion Men Anti-Theft Shoulder Backpack USB Charging Sports Backpack Large Capacity Waterproof Crossbody Black Bag For Women","USD 12.40","USD 8.06","35%","USD","8.0","USD 0.64","155","86.2%","https://s.click.aliexpress.com/e/_DmaCT23",,,,,,
"32920535687","https://ae04.alicdn.com/kf/H2e8707689dd8401fba07a2cc27fb54c6k.png",,"AETOO Male Bags Genuine Leather Shoulder Messenger Bag Men Sling Chest Pack Crossbody Bags for Men Belt Chest Bag Leather","USD 39.90","USD 20.35","49%","USD","8.0","USD 1.63","29","95.3%","https://s.click.aliexpress.com/e/_DB0vt4B",,,,,,
"1005004359796322","https://ae04.alicdn.com/kf/S50662c7501d742dbb8423f44673c2fa9U.jpg",,"African Women Style Handbag LadiesTraditional ginkgo leaf Printing Shopping Bag Girls Shoulder Tote Bag","USD 6.70","USD 4.22","37%","USD","7","USD 0.30","77","92.1%","https://s.click.aliexpress.com/e/_DFWXjOb",,,,,,
"1005002348528522","https://ae04.alicdn.com/kf/H3bdf833fda8c4ec19874f476618d580fn.jpg",,"Mini Crossbody Bag for Women 2021 Fashion Small Female Canvas Shoulder Bags Korean Phone Purse Cute Students Purse Flap Bolsas","USD 13.47","USD 6.87","49%","USD","7","USD 0.48","32","89.2%","https://s.click.aliexpress.com/e/_Dl2sSjt",,,,,,
"1005003900602185","https://ae04.alicdn.com/kf/S3d78c2ef173b46c683ae7a9a803a6b31l.jpg",,"Brand Multifunction Chest Bags fro Women Crossbody Bag Woman Sling Pack sports Chest Pack messenger Bags Short Trip Shoulder Bag","USD 34.76","USD 17.38","50%","USD","7","USD 1.22","21","92.0%","https://s.click.aliexpress.com/e/_DlhzWGT",,,,,,
"1005005113972327","https://ae04.alicdn.com/kf/S26ce3bfd78d84b85b115a7826e9922d71.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100114519655.mp4","MANU Atelier 2023 New Women's Bag Chain Leather Luxury Brand Bag Bao Top Layer Cowhide Single Shoulder Crossbody Bag Tote","USD 158.00","USD 86.90","45%","USD","8.0","USD 6.95","4","100.0%","https://s.click.aliexpress.com/e/_DDVTioL",,,,,,
"1005003089886305","https://ae04.alicdn.com/kf/Sd371da856c184705a5b76751c5231f1fU.jpg",,"Luxury Woven Leather Messenger Bags Men Shoulder Bags Fashion Design Men's Crossbody Bags Male Business PU Handbags Men Bags","USD 9.49","USD 5.60","41%","USD","8.0","USD 0.45","132","92.6%","https://s.click.aliexpress.com/e/_DEGUAbD",,,,,,
"1005002950269138","https://ae04.alicdn.com/kf/H9f117e79b23d466191a5411a1f11ae1du.jpg",,"Lolita Moon Star Printed Bow Tie Women Shoulder Bag Cross Body","USD 17.99","USD 12.59","30%","USD","7","USD 0.88","248","95.0%","https://s.click.aliexpress.com/e/_DFwoX9t",,,,,,
"1005003875651215","https://ae04.alicdn.com/kf/Seb7ac2649c244b15848de5e963eafbacM.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/341232182283.mp4","Men Women Student Canvas Shoulder Bag Street Small Messenger Bag for Student Korean Harajuku Unisex Crossbody Bags Phone Purses","USD 17.10","USD 9.75","43%","USD","7","USD 0.68","27","95.0%","https://s.click.aliexpress.com/e/_Dnl24gF",,,,,,
"1005004807229126","https://ae04.alicdn.com/kf/Sb3c0868c8e8a4de384efdde09575ee03g.jpg",,"Male Single Shoulder Bags Crossbody Bags Men Anti Theft Chest Bag School Summer Short Trip Messengers Bag 2022 New Arrival","USD 9.90","USD 3.86","61%","USD","8.0","USD 0.31","63","100.0%","https://s.click.aliexpress.com/e/_DDvkWPh",,,,,,
"1005003789223579","https://ae04.alicdn.com/kf/S893d0f428b68408cae07961f45056de8c.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/352066040203.mp4","Women's Bag Autumn Winter New 2022 Female Literary Single-Shoulder Bag Minority Design Cross-Body Bag Trend Women's Bag Bolsos","USD 11.00","USD 4.73","57%","USD","7","USD 0.33","76","92.5%","https://s.click.aliexpress.com/e/_DDRJQvz",,,,,,
"1005003509987697","https://ae04.alicdn.com/kf/S2f274f0529fb42ffa7fa1b497616e926N.jpg",,"Customize Your Photo/Name/Logo Handbag Female Fashion Underarm Bag Girl Travel Shopping Shoulder Bag Women Messenger Bag","USD 7.50","USD 4.35","42%","USD","7","USD 0.30","135","97.9%","https://s.click.aliexpress.com/e/_Dl2v7yf",,,,,,
"1005003133486785","https://ae04.alicdn.com/kf/H823e4222b35e4fc4953ab2b16483bab4g.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/321882409316.mp4","Luxury Brand Design Men Crossbody Bag Casual Solid Messenger Bag Mens Small Shoulder Crossbody Flap Bags Man Phone Handbag Male","USD 13.69","USD 7.12","48%","USD","8.0","USD 0.57","50","95.0%","https://s.click.aliexpress.com/e/_DDMvDXl",,,,,,
"1005002562477625","https://ae04.alicdn.com/kf/H84fca67cf8c0474aa69eb7888e0087186.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/307587445342.mp4","Saddle Bag Solid Color Genuine Leather Crossbody Bags For Women 2022 Luxury Quality Shoulder Simple Female Handbags And Purses","USD 34.90","USD 20.59","41%","USD","7","USD 1.44","40","97.1%","https://s.click.aliexpress.com/e/_Dmv2YaP",,,,,,
"1005004714077247","https://ae04.alicdn.com/kf/S4fcce856d3094c18941f4fad889c813cV.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100087657055.mp4","HAEX Kawaii Candy Color Ita Bags Female Fashion JK Lolita PU Women Bag 2022 Trend Crossbody Shoulder Bolso Mujer with Coin Purse","USD 41.75","USD 24.63","41%","USD","8.0","USD 1.97","109","98.1%","https://s.click.aliexpress.com/e/_Dmvut5h",,,,,,
"1005002985453236","https://ae04.alicdn.com/kf/H99c73638e2f143b8b3e6add5af45cd3e2.jpg",,"QAQBBIVY New 2021 Women Ethnic Style Hippie Bucket Bag Shoulder Bags Ladies Casual Shopping Tote Handbag Travel Bag","USD 12.95","USD 9.19","29%","USD","7","USD 0.64","57","96.9%","https://s.click.aliexpress.com/e/_Dl2zuBh",,,,,,
"1005003424580760","https://ae04.alicdn.com/kf/Hd062e3791491416a9f41624bc704b500G.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/348943358125.mp4","Canvas Cartoon Tote Bags Women Large Capacity Plush Embroidery Bear Student Book Storage Bags Casual Cute Shopping Bags Female","USD 22.52","USD 8.11","64%","USD","8.0","USD 0.65","27","100.0%","https://s.click.aliexpress.com/e/_Dlws4vN",,,,,,
"1005003795649403","https://ae04.alicdn.com/kf/S8f5caceae9114ca3b5ba9d5ab77a8bcfV.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/345249238551.mp4","2022 New Women's Canvas Shoulder Bag Fashion Corduroy Large Capacity Crossbody Bag Female Casual Plaid Solid Color Handbags","USD 12.14","USD 5.22","57%","USD","7","USD 0.37","178","93.0%","https://s.click.aliexpress.com/e/_DDBUR9D",,,,,,
"1005002477542261","https://ae04.alicdn.com/kf/Hb73b46b8dfd9437fbd529524e14e4174p.jpg",,"Women Bag Vintage Casual Tote Fashion Women Messenger Bags Shoulder student Handbag Purse Wallet Leather 2021 New","USD 11.78","USD 5.89","50%","USD","7","USD 0.41","38","0.0%","https://s.click.aliexpress.com/e/_DD6M4fZ",,,,,,
"1005004925423050","https://ae04.alicdn.com/kf/S8aa28094385a4efb898054ebaa64c482W.jpg",,"2022 Women Backpack New Small Square Bag Purses and Handbags Luxury Designer Fashion Kangaroo Crossbody Trendy One-Shoulder Bag","USD 36.56","USD 18.28","50%","USD","8.0","USD 1.46","20","80.0%","https://s.click.aliexpress.com/e/_DksW8fv",,,,,,
"1005003584100282","https://ae04.alicdn.com/kf/H1825f3b5184646d1b75db8eb99fb5d67t.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/338350167780.mp4","Versatile Small Canvas Fabric Handbag Casual Cross Body Shoulder Korean Style Student Bag with Detachable Shoulder Strap Bag New","USD 6.04","USD 4.05","33%","USD","10.0","USD 0.40","32","85.0%","https://s.click.aliexpress.com/e/_DkxNRiL",,,,,,
"1005003979408364","https://ae04.alicdn.com/kf/Sc78bfd374c4249fc91520dd25041b47aX.jpg",,"Women Nylon Backpacks Fashion Shoulder Bags Female Backpack Ladies Travel Backpack School Bags For Girls","USD 31.12","USD 18.36","41%","USD","7","USD 1.29","46","91.7%","https://s.click.aliexpress.com/e/_DeKataF",,,,,,
"1005004407995361","https://ae04.alicdn.com/kf/S57246fd768524a9eb555b870fa5af005R.jpg",,"Ins Duck Embroidery Canvas Tote Bag 2022 New Soft Large Shoulder Work Bags Handbag for Women And Girl Shopping Bags","USD 3.74","USD 2.99","20%","USD","7","USD 0.21","103","90.0%","https://s.click.aliexpress.com/e/_DCcjS3p",,,,,,
"1005004415263606","https://ae04.alicdn.com/kf/Sbdba73cc4e25416e8cee528ff78760c13.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100050941311.mp4","High Quality Women's Soft Leather Shoulder Bags Multi-Layer Vintage Crossbody Bag Luxury Designer Female Handbag and Purse","USD 8.00","USD 4.00","50%","USD","20.0","USD 0.80","32","93.3%","https://s.click.aliexpress.com/e/_DDmqW2r",,,,,,
"1005002101340257","https://ae04.alicdn.com/kf/H751f0b773ad44b218a1f62f7e205fae44.jpg",,"Anime San-X Rilakkuma Cute Big Bag Handbag Shoulder Bag plush relax brown bear","USD 5.78","USD 4.62","20%","USD","7","USD 0.32","61","100.0%","https://s.click.aliexpress.com/e/_DcuPn67",,,,,,
"32857023807","https://ae04.alicdn.com/kf/HTB1ecWfX4_rK1RkHFqDq6yJAFXaa.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/249506631465.mp4","Original Leather Multifunction Men Travel Shoulder Crossbody Messenger Bag Hook Belt Waist Pack Drop Leg Phone Case Bag 2141-c","USD 34.00","USD 17.34","49%","USD","8.0","USD 1.39","153","95.6%","https://s.click.aliexpress.com/e/_DlVckRt",,,,,,
"1005004366632341","https://ae04.alicdn.com/kf/S6099c8fd8ea14d428bcff1e61ba2d469D.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100088640479.mp4","SCHLATUM Crazy Horse Leather Man Shoulder Bags Vintage Fashion Messenger Bags Crossbody Bag Quality Male Sling Bag","USD 72.52","USD 51.49","29%","USD","8.0","USD 4.12","203","98.4%","https://s.click.aliexpress.com/e/_DnDLUOn",,,,,,
"1005004267269320","https://ae04.alicdn.com/kf/Se41a88b34f7b44868f0ad75a695e1277E.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100026060229.mp4","Men's Shoulder Messenger Bag Korean Version Horizontal Handbag Multi-function Casual Crossbody Bag Tooling Tide Brand Small Bag","USD 22.80","USD 12.31","46%","USD","7","USD 0.86","29","100.0%","https://s.click.aliexpress.com/e/_Dd1pvFd",,,,,,
